species,sector,banda,total,trans_official_name,file,data,transecte,horari_inici,horari_final,ornitoleg,month,calendar_date
Carduelis carduelis,s3,25-100 m,1,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s4,25-100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s5,25-100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s6,25-100 m,3,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s1,>100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s2,>100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s3,>100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s4,>100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s5,>100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Carduelis carduelis,s6,>100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s1,0-25 m,3,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s2,0-25 m,1,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s3,0-25 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s4,0-25 m,1,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s5,0-25 m,2,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s6,0-25 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s1,25-100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s2,25-100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s3,25-100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s4,25-100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s5,25-100 m,1,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s6,25-100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s1,>100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s2,>100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s3,>100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s4,>100 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s5,>100 m,2,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Parus major,s6,>100 m,2,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
Cettia cetti,s1,0-25 m,0,03. Fluvia,2024_cens_01_abril_fluvia.xlsx,07/04/2024,Fluvià,08:15,10:06,AO,abril,2024-04-07T00:00:00Z
