species,sector,banda,total,trans_official_name,file,data,transecte,horari_inici,horari_final,ornitoleg,month,calendar_date
Columba palumbus,s3,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s4,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s5,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s6,0-25 m,3,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s1,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s2,25-100 m,2,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s3,25-100 m,1,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s4,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s5,25-100 m,1,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s6,25-100 m,2,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s1,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s2,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
