species,sector,banda,total,trans_official_name,file,data,transecte,horari_inici,horari_final,ornitoleg,month,calendar_date
Upupa epops,s3,0-25 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s4,0-25 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s5,0-25 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s6,0-25 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s1,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s2,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s3,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s4,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s5,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s6,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s1,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s2,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s3,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s4,>100 m,1,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s5,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Upupa epops,s6,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s1,0-25 m,35,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s2,0-25 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s3,0-25 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s4,0-25 m,1,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s5,0-25 m,2,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s6,0-25 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s1,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s2,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s3,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s4,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s5,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s6,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s1,>100 m,20,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s2,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s3,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s4,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s5,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Passer sp.,s6,>100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Plegadis falcinellus,s1,0-25 m,13,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Plegadis falcinellus,s2,0-25 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Plegadis falcinellus,s3,0-25 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Plegadis falcinellus,s4,0-25 m,1,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Plegadis falcinellus,s5,0-25 m,2,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Plegadis falcinellus,s6,0-25 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Plegadis falcinellus,s1,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Plegadis falcinellus,s2,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
Plegadis falcinellus,s3,25-100 m,0,04. Cortalet_Mata,2024_cens_01_abril_cortalet_mata.xlsx,13/04/2024,Cortalet_Matà,07:15,10:01,AO,abril,2024-04-13T00:00:00Z
