species,sector,banda,total,trans_official_name,file,data,transecte,horari_inici,horari_final,ornitoleg,month,calendar_date
Phoenicopterus ruber,s2,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Phoenicopterus ruber,s3,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Phoenicopterus ruber,s4,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Phoenicopterus ruber,s5,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Phoenicopterus ruber,s6,>100 m,29,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s1,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s2,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s3,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s4,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s5,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s6,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s1,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s2,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s3,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s4,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s5,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s6,25-100 m,12,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s1,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s2,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s3,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s4,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s5,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Anas strepera,s6,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s1,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s2,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s3,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s4,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s5,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s6,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s1,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s2,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s3,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s4,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s5,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s6,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s1,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s2,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s3,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s4,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s5,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tachybaptus ruficollis,s6,>100 m,3,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s1,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s2,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s3,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s4,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s5,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s6,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s1,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s2,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s3,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s4,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s5,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s6,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s1,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s2,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s3,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s4,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s5,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Larus ridibundus,s6,>100 m,2,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s1,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s2,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s3,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s4,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s5,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s6,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s1,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s2,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s3,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s4,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s5,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s6,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s1,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s2,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s3,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s4,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s5,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Remiz pendulinus,s6,>100 m,1,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s1,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s2,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s3,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s4,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s5,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s6,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s1,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s2,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s3,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s4,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s5,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s6,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s1,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s2,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s3,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s4,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s5,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Egretta garzetta,s6,>100 m,1,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s1,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s2,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s3,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s4,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s5,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s6,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s1,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s2,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s3,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s4,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s5,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s6,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s1,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s2,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s3,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s4,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s5,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Motacilla alba,s6,>100 m,2,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s1,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s2,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s3,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s4,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s5,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s6,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s1,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s2,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s3,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s4,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s5,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s6,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s1,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s2,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s3,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s4,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s5,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Actitis hypoleucos,s6,>100 m,1,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s1,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s2,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s3,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s4,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s5,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s6,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s1,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s2,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s3,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s4,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s5,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s6,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s1,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s2,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s3,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s4,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s5,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Charadrius dubius,s6,>100 m,3,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s1,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s2,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s3,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s4,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s5,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s6,0-25 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s1,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s2,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s3,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s4,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s5,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s6,25-100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s1,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
Tringa ochropus,s2,>100 m,0,05. Muga,2024_cens_01_abril_muga.xlsx,14/04/2024,Muga,07:35,09:23,AO,abril,2024-04-14T00:00:00Z
